index,marca,fecha_alerta,fecha_vencimiento,mes,status,plazo_de_gestion,sucursal,canal,vendedor_rc,responsable_de_gestionar_alerta,cliente,vin,vehículo,satisfaccion_inicial,recomendacion_inicial,incidente_o_retorno_inicial,categoria,causas,puesto_involucrado,tiempo_de_respuesta_dias,estado,resp_alerta,tipo_de_alerta
60,Marca 4,2018-08-10,2018-08-14,Agosto,GESTIONADO,FUERA DE PLAZO,Sucursal 2,VN,ab709ee6397522fc3211577f2deb9721,75bd9f0d0474e3b5e79a6a247c246aa9,7ce44e2f159df438278f468196897fd9,eded41408a2db8c18e92f948bd850218,e0ab39d236115b2b274740e344af408e,9.0,10.0,SI,Problemas de gestoría,Faltante / error en documentación,Gestoria,0.9914052525989422,REVERTIDO,Responsable 2,INCIDENTE
61,Marca 4,2018-08-10,2018-08-13,Agosto,GESTIONADO,A TIEMPO,Sucursal 2,PV,02a18f85af5adc433baf39ff903fcb4a,541baaea2fcc5fbd24cdc456c3b9f5bd,a8fe9a750d70b1e0452ebee2b2532273,ca00c5701d7e57a9ae7eeac910c0c305,43e9b90c942233c3d03650eec93f789a,10.0,10.0,NO,Disconformidad con el fabricante,Políticas de precios,Asesor,0.9913140616450848,REVERTIDO,Responsable 3,OBSERVACION
62,Marca 4,2018-08-10,2018-08-13,Agosto,GESTIONADO,FUERA DE PLAZO,Sucursal 2,VN,4093a81229584eabed7c8eeab3463e6b,75bd9f0d0474e3b5e79a6a247c246aa9,780fdea1451d9ceeaa41904e874d2462,16eb5f4bb3ec9a34a73f67243a40876e,e0ab39d236115b2b274740e344af408e,9.0,9.0,NO,Demoras en la atención,Administración,Ventas,0.991519241291264,REVERTIDO,Responsable 1,OBSERVACION
63,Marca 1,2018-08-10,2018-08-13,Agosto,GESTIONADO,A TIEMPO,Sucursal 2,PV,444c85f0fd5d405232efcca8383d9cad,e0d88be5601d9b08019ce371d6db7217,d282df9ad97f095bf65972c7e05f3430,2e7249e7edce48bfe938f7591089f906,39d7b05cd7a8cacdf1d505f2f33d6255,10.0,10.0,NO,Varios,Reclamos al taller : Trabajo parcial ; Condiciones de atención del personal : Otros,Taller,0.9913140616450848,REVERTIDO,Responsable 3,OBSERVACION
65,Marca 2,2018-08-13,2018-08-15,Agosto,GESTIONADO,FUERA DE PLAZO,Sucursal 1,PV,21682ba91331decdbe91cd739e157aa8,21682ba91331decdbe91cd739e157aa8,3b36cbaf34423894839e74dc210b7e80,90f6f4ef1feda5e033bd620764f74279,3d85c93947db1628e87dac4dac75fd15,10.0,7.0,NO,Disconformidad con el fabricante,Políticas de precios,Asesor,0.9915648367681926,NO REVERTIDO,Responsable 1,BAJA CALIFICACION
66,Marca 2,2018-08-13,2018-08-15,Agosto,GESTIONADO,A TIEMPO,Sucursal 1,PV,b50a919c66342a99687e80bc4d4299f5,b50a919c66342a99687e80bc4d4299f5,757858243ebb125fbd69a4cdb2df4d87,ce66e1aa4fc1835d3303e890daa6308d,f23f28305a6cc0c3813b6f99f0dfcd70,1.0,1.0,SI,Varios,Asesoramiento: Agendamiento del Turno; Disconformidad con el Fabricante: Disponibilidad de repuestos; Reclamos al Taller: Mala reparación,Taller,0.9912912639066204,NO REVERTIDO,Responsable 2,BAJA CALIFICACION Y RETORNO
67,Marca 2,2018-08-13,2018-08-15,Agosto,GESTIONADO,FUERA DE PLAZO,Sucursal 1,PV,21682ba91331decdbe91cd739e157aa8,21682ba91331decdbe91cd739e157aa8,48bc849fd57140a2ae09f2537ea89f52,1b7742c716d61bbe3df135e00a02af64,7c5b6874642b49c7c22a11cd3392e8ba,8.0,10.0,NO,Expectativas altas del cliente,Nota 7 y 8 sin comentario negativo,Asesor,0.9913368593835492,REVERTIDO,Responsable 2,BAJA CALIFICACION
68,Marca 2,2018-08-13,2018-08-14,Agosto,GESTIONADO,A TIEMPO,Sucursal 1,PV,21682ba91331decdbe91cd739e157aa8,21682ba91331decdbe91cd739e157aa8,90222a9510b641b8a68f9bcb342a5037,49f88d8f1e6524232633b5b9a5aceaa9,f23f28305a6cc0c3813b6f99f0dfcd70,10.0,10.0,NO,Disconformidad con el fabricante,Disponibiblidad de repuestos,Repuestos,0.9912684661681558,REVERTIDO,Responsable 3,OBSERVACION
69,Marca 2,2018-08-13,2018-08-14,Agosto,GESTIONADO,FUERA DE PLAZO,Sucursal 1,PV,9ab44a00048683157543d680cbc60926,9ab44a00048683157543d680cbc60926,74609b87bf9c46dedc00ec9930a5c9e3,3294223c08db227a6bdcdce3c6692c63,408,10.0,10.0,NO,Disconformidad con el fabricante,Políticas de precios,Asesor,0.9912912639066204,REVERTIDO,Responsable 3,OBSERVACION
70,Marca 2,2018-08-13,2018-08-14,Agosto,GESTIONADO,A TIEMPO,Sucursal 1,PV,b50a919c66342a99687e80bc4d4299f5,b50a919c66342a99687e80bc4d4299f5,01f2844f4bc591e8d2fe0e021a288c2d,baed152315410e32f7a703507e295c27,40802543663ab561f4ba56e17fcef1f6,9.0,9.0,NO,Varios,Reclamos al Taller: Mala reparación; Instalaciones: Señalizacion,Taller,0.9912684661681558,REVERTIDO,Responsable 1,OBSERVACION
71,Marca 2,2018-08-13,2018-08-14,Agosto,GESTIONADO,A TIEMPO,Sucursal 1,PV,21682ba91331decdbe91cd739e157aa8,21682ba91331decdbe91cd739e157aa8,79c92680fa339e96c957b8114e89e1a2,2d18fa724fb52b7840cf68a433a67fd1,431b2d64bfb2e6bdbabef343abc64a83,10.0,10.0,NO,Reclamos al Taller,Incidentes/detalles generados en el vehículo en su estancia en el taller,Taller,0.9912684661681558,REVERTIDO,Responsable 1,OBSERVACION
72,Marca 2,2018-08-13,2018-08-14,Agosto,GESTIONADO,A TIEMPO,Sucursal 1,PV,6e43ed044d8c7a3e379f2b715d3ad709,6e43ed044d8c7a3e379f2b715d3ad709,a1917b269c20d256b417a058606c6866,b5bd63d9287b0ee38fcdfb2ffdb4f203,6194873599d42aeb414bfb56958dff64,9.0,10.0,NO,Asesoramiento,En la devolución del taller,Asesor,0.9912456684296918,REVERTIDO,Responsable 1,OBSERVACION
73,Marca 2,2018-08-13,2018-08-14,Agosto,GESTIONADO,A TIEMPO,Sucursal 1,PV,21682ba91331decdbe91cd739e157aa8,21682ba91331decdbe91cd739e157aa8,6350e593d58c2739ad7ada0bccf7ee22,dc6c605bc41ce881a82a2c24a127c8f2,a53bb7fabbb27b3415dd0b4240d6469f,10.0,10.0,NO,Asesoramiento,En la devolución del taller,Asesor,0.9912684661681558,REVERTIDO,Responsable 2,OBSERVACION
74,Marca 2,2018-08-13,2018-08-14,Agosto,GESTIONADO,A TIEMPO,Sucursal 1,PV,b50a919c66342a99687e80bc4d4299f5,b50a919c66342a99687e80bc4d4299f5,b0be8409119df21f4d98dc2e04752b75,bf05b606cc2072f143531f398ca29f40,431b2d64bfb2e6bdbabef343abc64a83,10.0,10.0,NO,Demoras en la atención,Recepción del auto,Asesor,0.9912684661681558,REVERTIDO,Responsable 2,OBSERVACION
75,Marca 2,2018-08-13,2018-08-14,Agosto,GESTIONADO,A TIEMPO,Sucursal 1,PV,7db59b81bbaa5d9bd3476b5373efaa53,7db59b81bbaa5d9bd3476b5373efaa53,ba665df4c66fdf59b4c5693b3b66ed94,d092e8df0c59ddf0ddfa6c944e975ba2,5caa0081777feec0439f968fe99f1580,9.0,10.0,NO,Disconformidad con el fabricante,Disponibilidad de repuestos,Repuestos,0.9912684661681558,REVERTIDO,Responsable 2,OBSERVACION
76,Marca 2,2018-08-13,2018-08-14,Agosto,GESTIONADO,FUERA DE PLAZO,Sucursal 1,PV,9ab44a00048683157543d680cbc60926,9ab44a00048683157543d680cbc60926,5f23d1aaaeed383c90701c0d0860c00a,980647baa1835cef7e99e2cd8601e8e3,7abc1722efad331d40b73ce16ceaad88,10.0,9.0,NO,Instalaciones,Infraestructura,Asesor,0.9912912639066204,REVERTIDO,Responsable 2,OBSERVACION
79,Marca 4,2018-08-13,2018-08-14,Agosto,GESTIONADO,FUERA DE PLAZO,Sucursal 1,PV,c2006c5ab28a559b148d6cf4d6a0d1dd,4821ee780842e7aa34d8ef61ac6d3408,ab4530b7dacf862ae3c7652ba1856de6,c1ae70e54122f562022882ef524a5ed2,e62bd73281a04e45cbfc3b155ae6d125,10.0,10.0,NO,Asesoramiento,Nuevo problema,Asesor,0.9918156118913004,REVERTIDO,Responsable 1,OBSERVACION
82,Marca 1,2018-08-13,2018-08-15,Agosto,GESTIONADO,FUERA DE PLAZO,Sucursal 1,PA,b51f8a97235a7b1815a1ba823f1aff8d,ee28ab9178472ff97059aeddc36de287,429de25fca56338478431b6516b022bf,275aeae75938ed8cb0dd733f292daecf,09bc28863c092471940afa8108d2566a,9.0,7.0,NO,Asesoramiento,Plazos de entrega,Entrega Administrativa,0.9914280503374066,REVERTIDO,Responsable 1,BAJA CALIFICACION
83,Marca 1,2018-08-13,2018-08-15,Agosto,GESTIONADO,A TIEMPO,Sucursal 1,PA,398ab62a80493fc5d4c377b82c500965,38f1f36c5770ae2e143b469be80d13d9,1ddeb1c1a73ab65abb71013e205bb3ec,03740c8f67082f18184cfea92d0a7376,820473382ef6e4c5ee6ee8bfa7c23f3d,8.0,9.0,NO,Asesoramiento,"Omisión/error en la sucripcion o en la venta, Gastos, Precios",Ventas,0.9912684661681558,NO REVERTIDO,Responsable 2,BAJA CALIFICACION
84,Marca 1,2018-08-13,2018-08-15,Agosto,GESTIONADO,A TIEMPO,Sucursal 1,PA,a8d8ee548a439aeb89057066d9902649,ee28ab9178472ff97059aeddc36de287,88dff77d3b4ec9d297930b3c7af63818,6b884562e0dba0e2323ff62114b14963,820473382ef6e4c5ee6ee8bfa7c23f3d,5.0,9.0,NO,Varios,Comunicación: Falta de comunicación ante novedades; Problemas de Gestoría: Faltante / error en documentación,Entrega Administrativa,0.9912912639066204,NO REVERTIDO,Responsable 2,BAJA CALIFICACION
85,Marca 1,2018-08-13,2018-08-15,Agosto,SIN GESTION,Sin Tratamiento,Sucursal 1,PA,92cd26be23c8c5419b1ef981eb939245,a25675d8e5ffe874d55f9f8c16ee3c2c,75fcad7e50d2ad94aa3a1a8ae19ab87d,6214a0cd709cd9314f64168af24b4366,f47d34469fd6c600d644a355ce066db3,8.0,8.0,SI,Varios,Vehículo Entregado en Malas Condiciones: Fallas en el funcionamiento mecanico/ carroceria; Condiciones Generales: Horario de atención; Demoras en la Atención: Entrega Física; Asesoramiento: Sobre el funcionamiento de la unidad en la entrega,Entrega Fisica,0.9902579564107241,SIN RESPUESTA,Responsable 2,BAJA CALIFICACION E INCIDENTE
87,Marca 1,2018-08-13,2018-08-15,Agosto,SIN GESTION,Sin Tratamiento,Sucursal 1,PV,aa582b03e5a21ff9bdfe6b108d0f8dc4,aa582b03e5a21ff9bdfe6b108d0f8dc4,c77082a64d98de03b874b9f248ec2ad9,0caa7e2ac1f9789609a800246726ce6d,93ae83899af768334d82e1601748211f,7.0,7.0,SI,Varios,Disconformidad con el fabricante : Disponibilidad de repuestos ; Comunicación : Falta de comunicación ante novedades ; Reclamos al taller : Mala reparación,Taller,0.9902579564107241,SIN RESPUESTA,Responsable 3,BAJA CALIFICACION Y RETORNO
88,Marca 1,2018-08-13,2018-08-15,Agosto,SIN GESTION,Sin Tratamiento,Sucursal 1,PV,246e89c6fcd93a60463be9821f1d0d5d,246e89c6fcd93a60463be9821f1d0d5d,10bdf31595b7054ed348de6d2b550f04,34d48e88f74014e50dbfa04d8a4291e1,1d486cd60251e4a5318465fb00f11fb7,9.0,8.0,NO,Disconformidad con el fabricante,Políticas de precios,Asesor,0.9902579564107241,SIN RESPUESTA,Responsable 1,BAJA CALIFICACION
89,Marca 1,2018-08-13,2018-08-15,Agosto,GESTIONADO,FUERA DE PLAZO,Sucursal 1,PA,4e3365c2d02800372a3ab89ab57c9dd5,c0e7250c25cf9915f10075a23023b6a0,105cffcdd4f29f5e3d82028586dc3600,f81f450439a809f1e0defe849bbf6821,5840241b9570f50ebadd5753bb2de79d,7.0,9.0,NO,Asesoramiento,"Financiación, Omisión/error en la sucripcion o en la venta",Ventas,0.9913140616450848,REVERTIDO,Responsable 2,BAJA CALIFICACION
90,Marca 1,2018-08-13,2018-08-15,Agosto,SIN GESTION,Sin Tratamiento,Sucursal 1,PV,aa582b03e5a21ff9bdfe6b108d0f8dc4,aa582b03e5a21ff9bdfe6b108d0f8dc4,09028d73f5f8d40f2cb770e0bb4d68be,f149ca4033731e37b877d11f2ace42b5,afee97063896539480a5565756d32aee,8.0,8.0,NO,Varios,Disconformidad con el Fabricante: Políticas de precios; Lavado: Vehículo no lavado / aspirado; Instalaciones: Ubicación,Asesor,0.9902579564107241,SIN RESPUESTA,Responsable 2,BAJA CALIFICACION
91,Marca 1,2018-08-13,2018-08-15,Agosto,SIN GESTION,Sin Tratamiento,Sucursal 1,PV,3fdcf47c29f7993066bc6cc69e1447d9,5ddb224ccc347d0bd21137b0bf52130e,0fb97db4300c5bbd27dc80d9eebb7e7b,a54965cdaf1e2b0bcc2d3f95a2658ce1,afee97063896539480a5565756d32aee,7.0,9.0,NO,Condiciones generales,Disconformidad con la relacion precio-calidad de servicio,Asesor,0.9902579564107241,SIN RESPUESTA,Responsable 2,BAJA CALIFICACION
92,Marca 1,2018-08-13,2018-08-15,Agosto,GESTIONADO,FUERA DE PLAZO,Sucursal 1,VN,8faf9d2d82176b017d9eb3fe99382f47,77eff5d06343c6b723c0ee030a8b0134,8cf9b0d13bd8743ae731aa891107504f,0dbe26f5236647d121842f5aad24ba5b,dd43e951776864122904e4acd11f5b57,7.0,2.0,NO,Asesoramiento,Plazos de entrega,Ventas,0.9913140616450848,NO REVERTIDO,Responsable 3,BAJA CALIFICACION
93,Marca 1,2018-08-13,2018-08-15,Agosto,GESTIONADO,FUERA DE PLAZO,Sucursal 1,VN,935b722dde0353a4fa7f4fb0577a56bb,c4548e229a55455ff03755e3e384a634,d7ae68ee0ead75db4d25d99822422464,c917d0224c87b5c03379bbfc1252560b,a729e37d2baac093937f4817d995b979,8.0,9.0,NO,Problemas de Gestoría,Faltante / error en documentación,Gestoria,0.9917700164143716,NO REVERTIDO,Responsable 3,BAJA CALIFICACION
94,Marca 1,2018-08-13,2018-08-15,Agosto,GESTIONADO,A TIEMPO,Sucursal 1,PA,92cd26be23c8c5419b1ef981eb939245,38f1f36c5770ae2e143b469be80d13d9,77af7df9faf57d257e5d3cc3c2d62761,9d270e91fb7787392c162a94967e7a6c,bf1f0d902e73fba269132f04d2598043,10.0,6.0,NO,Asesoramiento,Omisión/error en la sucripcion o en la venta,Ventas,0.9912912639066204,NO REVERTIDO,Responsable 3,BAJA CALIFICACION
95,Marca 1,2018-08-13,2018-08-15,Agosto,GESTIONADO,A TIEMPO,Sucursal 1,PA,efd81bcb0c8eebf6122a53be394b2f93,38f1f36c5770ae2e143b469be80d13d9,21a9060a60535127dcb6112623b14140,b092ebba7192405375a578b5ddc07795,a729e37d2baac093937f4817d995b979,7.0,10.0,NO,Varios,Facilidad para comunicarse : Plan de ahorro ; Asesoramiento : Plazos de entrega,Adjudicados,0.9912684661681558,REVERTIDO,Responsable 3,BAJA CALIFICACION
96,Marca 1,2018-08-13,2018-08-15,Agosto,GESTIONADO,A TIEMPO,Sucursal 1,PA,dfb76270b5bd09242888eb2b8cbb7ce2,0ea46b4b9f218dfa160ad0fd635c15c7,5c68169d89dded9f6bfb131134f391a5,ff8dac14f59497dbd9089a590450650e,c0606981fe49b6d1fb3f6fa7864724cc,9.0,10.0,SI,Varios,Asesoramiento : Otros ; Demoras en la atención : Entrega Física,Entrega Fisica,0.9912684661681558,NO REVERTIDO,Responsable 3,INCIDENTE
97,Marca 1,2018-08-13,2018-08-14,Agosto,GESTIONADO,FUERA DE PLAZO,Sucursal 1,PA,f299d4a3bcc0bad72d6d4ad7d75ed58d,a25675d8e5ffe874d55f9f8c16ee3c2c,021419452987baff00f17accd2a67c62,22adcf9d36a4aa3f58e3272118e889f4,c0606981fe49b6d1fb3f6fa7864724cc,10.0,10.0,NO,Varios,Vehículo Entregado en Malas Condiciones: Rayas/ bollos / micro bollos / problemas de pintura; Disconformidad con el Fabricante: Baja en equipamiento de serie,Entrega Fisica,0.9914280503374066,REVERTIDO,Responsable 1,OBSERVACION
98,Marca 1,2018-08-13,2018-08-14,Agosto,GESTIONADO,A TIEMPO,Sucursal 1,PA,cd5cb7041393caa04c709378b80c08e6,ee28ab9178472ff97059aeddc36de287,d513c5d41c591b8456b699d443201579,fad3041aa679d8117907893979bf7eeb,bf1f0d902e73fba269132f04d2598043,9.0,9.0,NO,Varios,"Asesoramiento:Sobre el proceso administrativo, Plazos de entrega, Incumplimiento de promesas; Demoras en la Atención: Entrega Física",Adjudicados,0.9912684661681558,REVERTIDO,Responsable 1,OBSERVACION
99,Marca 1,2018-08-13,2018-08-14,Agosto,GESTIONADO,FUERA DE PLAZO,Sucursal 1,VN,21806fbe890c5b995d2aa8bf16b62fb1,b43dd4d03fecc2bf172b1f97010a009d,12b75c5e3bbfecbc2f7084d0531c3db8,a08e1d221c91c9a685dd8fc2fb322e08,a729e37d2baac093937f4817d995b979,9.0,10.0,NO,Asesoramiento,Plazos de entrega,Entrega Administrativa,0.9913140616450848,REVERTIDO,Responsable 1,OBSERVACION
100,Marca 1,2018-08-13,2018-08-14,Agosto,GESTIONADO,FUERA DE PLAZO,Sucursal 1,PA,7926cb1b3682b5a62eedc2b5b1e1c640,6a27dadf33fbd3451a98430e7587fe6f,c277db09be5741b1e262113d6c2e9e8a,bc4fdd20f641ab00627712b425d78bec,e3b607e87917ed713a09e6b858471087,10.0,10.0,NO,Varios,Facilidad para Comunicarse: Ventas; Asesoramiento: Consultas pendientes del Cliente,Ventas,0.9913140616450848,REVERTIDO,Responsable 2,OBSERVACION
101,Marca 1,2018-08-13,2018-08-14,Agosto,GESTIONADO,FUERA DE PLAZO,Sucursal 1,VN,9cf1f8bdab1596577d6bbcd202286746,a25675d8e5ffe874d55f9f8c16ee3c2c,c316e48588caf09fc161ea9b86de58ae,46f5c0c6f5fd0903ba00681ee33461ac,27803fa5f47b2aee076580a85c8a7625,10.0,10.0,NO,Vehículo entregado en malas condiciones,Fallas en el funcionamiento del equipamiento,Entrega Fisica,0.9913140616450848,REVERTIDO,Responsable 2,OBSERVACION
102,Marca 1,2018-08-13,2018-08-14,Agosto,SIN GESTION,Sin Tratamiento,Sucursal 1,PV,3fdcf47c29f7993066bc6cc69e1447d9,69b6f915d2372bdcd6e206866afacdd7,64253d9f39b7f41c5e5e8769ff27ac95,9b851c1010cf7ccd4685798eddd64625,8bcbb2d76706e5e5a5d93b6a982a8574,9.0,9.0,NO,Turnos,Disponibilidad de turnos,Turnos,0.9902579564107241,SIN RESPUESTA,Responsable 3,OBSERVACION
103,Marca 1,2018-08-13,2018-08-14,Agosto,SIN GESTION,Sin Tratamiento,Sucursal 1,PV,aa582b03e5a21ff9bdfe6b108d0f8dc4,aa582b03e5a21ff9bdfe6b108d0f8dc4,34b56b1878ad83d91dc1aebf09ada972,da301af5204634dd0050795b01ddb7c9,8bcbb2d76706e5e5a5d93b6a982a8574,9.0,9.0,NO,Varios,Lavado: Vehículo no lavado / aspirado; Reclamos al Taller: Tiempo de inmovilización en el taller,Taller,0.9902579564107241,SIN RESPUESTA,Responsable 1,OBSERVACION
104,Marca 1,2018-08-13,2018-08-14,Agosto,SIN GESTION,Sin Tratamiento,Sucursal 1,PV,3fdcf47c29f7993066bc6cc69e1447d9,5ddb224ccc347d0bd21137b0bf52130e,7d9ca6bd8b5782b364ba7efb19146c50,d8cd7a9f69fc592345a9bdeed6c7a35d,afee97063896539480a5565756d32aee,10.0,10.0,NO,Reclamos al Taller,Trabajo parcial,Taller,0.9902579564107241,SIN RESPUESTA,Responsable 1,OBSERVACION
105,Marca 1,2018-08-13,2018-08-14,Agosto,SIN GESTION,Sin Tratamiento,Sucursal 1,PV,aa582b03e5a21ff9bdfe6b108d0f8dc4,aa582b03e5a21ff9bdfe6b108d0f8dc4,1bd3efa155593d94556affe9be85cb03,a2351f945b6c29d7857ba1478c93fddb,39d7b05cd7a8cacdf1d505f2f33d6255,9.0,9.0,NO,Reclamos al Taller,Error en el diagnóstico,Taller,0.9902579564107241,SIN RESPUESTA,Responsable 1,OBSERVACION
106,Marca 1,2018-08-13,2018-08-14,Agosto,GESTIONADO,A TIEMPO,Sucursal 1,PA,513c005b63bcd3e1573958df5e6a732e,6a27dadf33fbd3451a98430e7587fe6f,fc70bb4480b8268042d134e65a9c194d,be476d858afa1999f1afd9b81f0da126,85087b711ad83c524811311a2b07b65b,9.0,9.0,NO,Varios,"Incumplimiento de promesas, Equipamiento de la unidad",Ventas,0.9912684661681558,REVERTIDO,Responsable 2,OBSERVACION
107,Marca 1,2018-08-13,2018-08-14,Agosto,GESTIONADO,A TIEMPO,Sucursal 1,PA,b3c72279a96ee4bb544028e8f8c2699b,6a27dadf33fbd3451a98430e7587fe6f,75f1a00564016123fcd450d2a8a1bc2a,505dd72f892d714176ee09f9bd973e83,d24c84ff9ca17bebbf71b7a636f7763d,9.0,10.0,NO,Varios,Problemas de Gestoría: Problemas con el patentamiento; Asesoramiento: Omisión/error en la sucripcion o en la venta,Ventas,0.9912684661681558,REVERTIDO,Responsable 2,OBSERVACION
108,Marca 1,2018-08-13,2018-08-14,Agosto,SIN GESTION,Sin Tratamiento,Sucursal 1,PV,3fdcf47c29f7993066bc6cc69e1447d9,5ddb224ccc347d0bd21137b0bf52130e,3f0ee4b93e1462e8dba9200ea0893139,7b8d8f6fc0a0e1bf07e8cf480fcb870c,afee97063896539480a5565756d32aee,10.0,10.0,NO,Varios,"Reclamos al Taller: Incidentes/detalles generados en el vehículo en su estancia en el taller; Facilidad para Comunicarse: Turnos, Taller",Taller,0.9902579564107241,SIN RESPUESTA,Responsable 2,OBSERVACION
109,Marca 1,2018-08-13,2018-08-14,Agosto,GESTIONADO,A TIEMPO,Sucursal 1,PV,246e89c6fcd93a60463be9821f1d0d5d,265bc7adef8a3ad1b1a2316c99847e53,1ac934ab44c7df5e21fe5435a803f51a,f6c95834d819563c39c73923503f6414,8bcbb2d76706e5e5a5d93b6a982a8574,10.0,10.0,NO,Condiciones generales,Horario de atención,Gerencia General,0.9902579564107241,SIN RESPUESTA,Responsable 2,OBSERVACION
110,Marca 1,2018-08-13,2018-08-14,Agosto,SIN GESTION,Sin Tratamiento,Sucursal 1,PV,246e89c6fcd93a60463be9821f1d0d5d,246e89c6fcd93a60463be9821f1d0d5d,00d2287c5b9f0da09ed3151e4874cda5,e79fc69e004d7eccd16d8589c9e644ec,afee97063896539480a5565756d32aee,9.0,10.0,NO,Demoras en la atención,Recepción del auto,Asesor,0.9902579564107241,SIN RESPUESTA,Responsable 2,OBSERVACION
111,Marca 1,2018-08-13,2018-08-14,Agosto,SIN GESTION,Sin Tratamiento,Sucursal 1,PV,f06acc59114557c98677b6f575adc67b,69b6f915d2372bdcd6e206866afacdd7,511226cdfd82454a4a36c09cf66ec29a,3051b8a088cc13d20659ca501a0ce278,afee97063896539480a5565756d32aee,9.0,10.0,NO,Turnos,Disponibilidad de turnos,Turnos,0.9902579564107241,SIN RESPUESTA,Responsable 2,OBSERVACION
112,Marca 1,2018-08-13,2018-08-14,Agosto,GESTIONADO,FUERA DE PLAZO,Sucursal 1,VN,43f4a53d78748f0d914e5ec698e6283a,524056b5a2b4dbc95584683b6550ae01,9abba06d121e9ed1e34acaf1e7238c88,930fc5c719356d32197ea7e329696074,ae7486b3053c0d5f59ccdb9023000f6b,10.0,10.0,NO,Problemas en la Entrega,Faltante de duplicado de llave,Entrega Fisica,0.9914280503374066,REVERTIDO,Responsable 3,OBSERVACION
113,Marca 1,2018-08-13,2018-08-14,Agosto,GESTIONADO,FUERA DE PLAZO,Sucursal 1,PA,788d8f422f0dba4e6a455bef54f9d7df,c0e7250c25cf9915f10075a23023b6a0,84e2231979b8f59c40173a956a253f01,e3733612a8c43dc45a308bf7d2552d49,783e08b9e402d0496cc063145ec1b63a,10.0,10.0,NO,Facilidad para comunicarse,Plan de ahorro,Adjudicados,0.9912912639066204,REVERTIDO,Responsable 3,OBSERVACION
114,Marca 1,2018-08-13,2018-08-14,Agosto,GESTIONADO,A TIEMPO,Sucursal 1,PA,624eafd58f9f6d1d053262c8ad5d1ef7,38f1f36c5770ae2e143b469be80d13d9,95759e6ca14df62f7974b9371a778a5f,24f6c2cdac1500d5785aa3627bb545f7,a729e37d2baac093937f4817d995b979,10.0,10.0,NO,Asesoramiento,Plazos de entrega,Ventas,0.9912684661681558,REVERTIDO,Responsable 3,OBSERVACION
115,Marca 1,2018-08-13,2018-08-14,Agosto,GESTIONADO,FUERA DE PLAZO,Sucursal 1,PA,a8d8ee548a439aeb89057066d9902649,524056b5a2b4dbc95584683b6550ae01,a7e78fb2cf22bfda000c6f7cc81f710a,cf1eb4e2a1e18c61b1a65a92332237c3,3e83723e25735ca01ecdf63048f5bef0,9.0,10.0,NO,Varios,Vehiculo entregado en malas condiciones : Fallas en el funcionamiento mecanico/ carroceria ; Asesoramiento : Plazos de entrega,Entrega Fisica,0.9914280503374066,REVERTIDO,Responsable 3,OBSERVACION
116,Marca 1,2018-08-13,2018-08-14,Agosto,GESTIONADO,FUERA DE PLAZO,Sucursal 1,VN,8faf9d2d82176b017d9eb3fe99382f47,524056b5a2b4dbc95584683b6550ae01,d3d72eb172a952f2a0e645049122fc44,f644bbad8477e1641f118703213f70a0,91274e8efc322a058ec5076cb751e329,9.0,10.0,NO,Vehículo Entregado en Malas Condiciones,Vehiculo sucio o con marcas,Entrega Fisica,0.9914280503374066,REVERTIDO,Responsable 3,OBSERVACION
117,Marca 1,2018-08-13,2018-08-14,Agosto,GESTIONADO,A TIEMPO,Sucursal 1,PA,92cd26be23c8c5419b1ef981eb939245,dd8e94022e022084d7580fe8acf6db2f,950735d365e39292b982af21c54fc3d4,98825433a6418f2e43355408c526d220,f47d34469fd6c600d644a355ce066db3,7.0,7.0,NO,Varios,Facilidad para comunicarse : Plan de ahorro ; Asesoramiento : Facturación ; Condiciones de atención del personal : Trato inadecuado/Falta de respeto,Adjudicados,0.9912684661681558,NO REVERTIDO,Responsable 3,BAJA CALIFICACION
118,Marca 2,2018-08-13,2018-08-15,Agosto,GESTIONADO,A TIEMPO,Sucursal 2,PV,23f72dbd944a5eb87ec78e5155714206,23f72dbd944a5eb87ec78e5155714206,a592f58a298d900b6ea6abc09da20422,c419d23ba5c16461ceecfa40b99cff93,208,6.0,8.0,SI,Reclamos al Taller,"Incidentes/detalles generados en el vehículo en su estancia en el taller, Cuidado del vehículo en su estancia en el taller",Taller,0.9912684661681558,REVERTIDO,Responsable 1,BAJA CALIFICACION Y RETORNO
119,Marca 2,2018-08-13,2018-08-14,Agosto,GESTIONADO,A TIEMPO,Sucursal 2,PV,23f72dbd944a5eb87ec78e5155714206,b186e42bad5af353176271e4d879f735,bbf119385a6e7af467eca8158ced66ca,e19235c82332de58556d0c73ab3a7350,99820d77a4404509009320e9196e95f8,9.0,9.0,NO,Varios,Condiciones de atención del personal : Otros; Asesoramiento : Incumplimiento de promesas,Gerencia,0.9912684661681558,CERRADO POR GERENCIA,Responsable 3,OBSERVACION
120,Marca 2,2018-08-13,2018-08-14,Agosto,GESTIONADO,A TIEMPO,Sucursal 2,PV,23f72dbd944a5eb87ec78e5155714206,23f72dbd944a5eb87ec78e5155714206,e43ba38a8375c11c45374bfb1ce29845,ffd563576af23732fd57d75e6bc4c6cd,301d20e12f231dea219e19e1d9da85ed,9.0,10.0,NO,Reclamos al taller,Trabajo parcial,Taller,0.9912684661681558,REVERTIDO,Responsable 3,OBSERVACION
